id	filename	md5	size	state
099cef3e-5e38-4a0e-bb3e-654f0bde169b	TCGA-06-0210-01B-01-BS1.3f7c86c7-6543-467e-b01f-eb6732b03ce8.svs	34f5b576cb413c8e1807fa3e06474198	524659055	released
90fc9059-9803-4ec2-be30-ed358e2bd402	TCGA-08-0375-01Z-00-DX1.76B7554F-0C77-4E2B-A1F7-633E896FB5E3.svs	7badba698c1f8cc1b89c23ad578f601f	327582997	released
0f107b94-7ada-4dbd-b3ce-d18d99521bc9	TCGA-02-0102-01A-01-TS1.9c517523-1f35-4fe2-94b6-d6f9412b185e.svs	bef2fbe1e821a5b9b9835d362b1e59f3	528838555	released
53019d34-4780-42bf-8800-34da021b98cd	TCGA-06-0137-01Z-00-DX3.84d2c007-be53-431d-b5d6-1bb62d28cafb.svs	754b007a83abb630067e48a7d30dd874	103656311	released
fdffd302-f1ef-466c-8f71-ea6776ef5165	TCGA-06-0137-01Z-00-DX5.0f06ca27-54e2-490a-8afb-a19600e60619.svs	8e4fb3dfd14d17bfc06df234fe4c6d8f	860726521	released
aa0cca26-8846-4340-9569-78e1a2fb62a5	TCGA-06-0137-01Z-00-DX8.a5703515-8d5f-4bfd-8f5a-a66581641e3b.svs	6ef8b872f7deef2922f0248cd4015bad	557530153	released
b06189a7-93e8-4b6c-91f4-447c6627c066	nationwidechildrens.org_biospecimen.TCGA-28-2499.xml	7d36fb5a5ab027fd126e617c0e80166d	92002	released
7f460dcf-d560-47a4-9a6a-323df7241598	nationwidechildrens.org_biospecimen_shipment_portion_gbm.txt	f25e974ff5fc038e8c6989358300279c	38873	released
01de3be6-b248-47a8-80a3-696c066daf86	TCGA-26-6174-01Z-00-DX1.D5C87A05-8A2E-4108-99DA-1B8425D99C42.svs	580df7425e3f964579ac1a42d870cf9c	760352567	released
646584da-0b7c-4527-b675-73b6dc418a66	TCGA-26-6174-01A-01-BS1.0bf69a5c-dc3d-4580-ad21-387d0314eaed.svs	a81233875063236dfda10d500b04e35b	136108911	released
4d6d4f6d-1afa-46d1-a6a7-c45d3602e2d3	nationwidechildrens.org_biospecimen.TCGA-02-0116.xml	a26c80d20e9eda8d467061627a2ec2e7	95288	released
f7b50558-59b2-4acd-bba7-517157931a7f	nationwidechildrens.org_biospecimen.TCGA-14-1823.xml	5c79f34a451a68e443152e32796a275a	98463	released
26505372-d29f-4c22-80f1-26e88452e89a	nationwidechildrens.org_biospecimen.TCGA-02-0113.xml	5d8e5b9609ab14a6bb23f50e7e4511c8	98474	released
91ca0e4d-a49e-4946-a7b4-064be10228ef	TCGA-14-1823-01Z-00-DX3.082bdc85-6d24-43e6-9772-d25601f13e4a.svs	e41bf81dca0038af0c1e9d7023a8e1a1	307437991	released
fb5f8678-0c44-4cd3-84dc-70735a2d2fac	TCGA-06-1804-01A-01-BS1.6e7b9b03-85ac-427d-91f3-e7bdb6283879.svs	bb90535a9dac4c694103b40d54181d9f	172130613	released
d3ec20bb-6acc-4102-8f0e-cb8bfeaf1bde	TCGA-06-1804-01A-01-TS1.f43d2575-221a-43c1-aaba-f5db1e391ddb.svs	3f794b87a70236fe1d1af14a1d53a278	99549425	released
6ca020b9-80b9-4af8-a3cd-882309269bdd	nationwidechildrens.org_biospecimen.TCGA-06-1804.xml	3e2c776861874acb40568058b0922129	58242	released
e1272618-62b0-4e24-8a71-455509354aef	nationwidechildrens.org_biospecimen.TCGA-02-0043.xml	b47f7ac7f041a499a79132dd592767d0	88735	released
f7081072-bca1-4bb7-9251-f41716faee2d	TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61.svs	bc3ac11e19be2c7a09f5001afffcc786	1032649141	released
2b77dc6b-c4b3-496a-901c-bba124a9ead3	TCGA-02-0099-01A-01-BS1.fe217d58-e01f-45fb-87f3-bb0d05809ddf.svs	71c958d4f0cf3e6a2a473910491c8ee3	190723841	released
